CustomerID,FavoriteCategory,Gender,AgeGroup,Region,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST01798,Home,Male,18-25,Medan,60,16,42691467,1,1,1,111,At Risk Customer
CUST01799,Home,Male,18-25,Medan,28,27,73693365,2,3,4,234,Potential Customer
CUST01800,Beauty,Male,26-35,Bandung,75,27,64228435,1,3,3,133,At Risk Customer
CUST01801,Sport,Female,18-25,Denpasar,11,32,77762882,3,4,4,344,Loyal Customer
CUST01802,Sport,Female,>50,Bandung,18,22,54838073,3,2,2,322,Potential Customer
CUST01803,Beauty,Male,36-50,Surabaya,33,23,53576179,2,2,2,222,Potential Customer
CUST01804,Fashion,Male,>50,Yogyakarta,19,24,62705906,3,2,3,323,Potential Customer
CUST01805,Fashion,Male,18-25,Denpasar,53,21,43476968,1,1,1,111,At Risk Customer
CUST01806,Fashion,Female,>50,Yogyakarta,93,23,64262858,1,2,3,123,At Risk Customer
CUST01807,Fashion,Female,26-35,Surabaya,15,26,73342585,3,3,4,334,Loyal Customer
CUST01808,Electronics,Male,26-35,Yogyakarta,78,26,69387055,1,3,3,133,At Risk Customer
CUST01809,Sport,Male,18-25,Jakarta,49,22,50170493,1,2,1,121,At Risk Customer
CUST01810,Home,Male,18-25,Yogyakarta,2,24,54442981,4,2,2,422,Potential Customer
CUST01811,Electronics,Female,26-35,Surabaya,17,27,69333312,3,3,3,333,Loyal Customer
CUST01812,Beauty,Female,26-35,Yogyakarta,117,11,28894223,1,1,1,111,At Risk Customer
CUST01813,Fashion,Male,18-25,Medan,4,28,72113749,4,3,3,433,Loyal Customer
CUST01814,Electronics,Male,26-35,Bandung,8,25,58963424,4,2,2,422,Potential Customer
CUST01815,Sport,Male,18-25,Jakarta,0,14,33033827,4,1,1,411,New Customer
CUST01816,Beauty,Female,26-35,Medan,52,22,50023170,1,2,1,121,At Risk Customer
CUST01817,Fashion,Male,26-35,Medan,17,29,65569332,3,4,3,343,Loyal Customer
CUST01818,Beauty,Female,36-50,Surabaya,4,34,95564631,4,4,4,444,Loyal Customer
CUST01819,Beauty,Female,36-50,Bandung,12,19,43944402,3,1,1,311,New Customer
CUST01820,Fashion,Male,26-35,Bandung,17,31,67293701,3,4,3,343,Loyal Customer
CUST01821,Beauty,Male,26-35,Denpasar,2,27,62265703,4,3,2,432,Potential Customer
CUST01822,Beauty,Male,26-35,Jakarta,65,23,54736465,1,2,2,122,At Risk Customer
CUST01823,Electronics,Female,36-50,Surabaya,16,24,73909525,3,2,4,324,Potential Customer
CUST01824,Electronics,Female,26-35,Jakarta,57,29,77788490,1,4,4,144,At Risk Customer
CUST01825,Electronics,Female,18-25,Denpasar,13,29,77669115,3,4,4,344,Loyal Customer
CUST01826,Fashion,Female,18-25,Yogyakarta,12,27,69297802,3,3,3,333,Loyal Customer
CUST01827,Fashion,Male,26-35,Medan,7,18,41235077,4,1,1,411,New Customer
CUST01828,Fashion,Female,26-35,Jakarta,42,24,56778604,1,2,2,122,At Risk Customer
CUST01829,Home,Female,36-50,Medan,95,17,31861289,1,1,1,111,At Risk Customer
CUST01830,Electronics,Male,18-25,Surabaya,21,19,39366195,2,1,1,211,New Customer
CUST01831,Sport,Female,26-35,Yogyakarta,11,18,47537281,3,1,1,311,New Customer
CUST01832,Home,Female,36-50,Surabaya,119,18,54909221,1,1,2,112,At Risk Customer
CUST01833,Home,Female,36-50,Yogyakarta,4,17,42583133,4,1,1,411,New Customer
CUST01834,Electronics,Female,26-35,Yogyakarta,8,18,48623190,4,1,1,411,New Customer
CUST01835,Beauty,Female,26-35,Medan,9,23,59005671,3,2,2,322,Potential Customer
CUST01836,Beauty,Female,26-35,Surabaya,12,27,79131352,3,3,4,334,Loyal Customer
CUST01837,Home,Male,>50,Surabaya,12,23,53091982,3,2,1,321,Potential Customer
CUST01838,Home,Male,18-25,Jakarta,23,20,62136132,2,1,2,212,New Customer
CUST01839,Sport,Female,>50,Surabaya,40,28,69854522,2,3,3,233,Potential Customer
CUST01840,Home,Male,26-35,Jakarta,27,25,61539430,2,2,2,222,Potential Customer
CUST01841,Beauty,Male,26-35,Bandung,32,25,57123947,2,2,2,222,Potential Customer
CUST01842,Home,Male,18-25,Bandung,3,19,54976302,4,1,2,412,New Customer
CUST01843,Electronics,Male,26-35,Bandung,14,24,65675903,3,2,3,323,Potential Customer
CUST01844,Home,Female,26-35,Denpasar,9,23,65702963,3,2,3,323,Potential Customer
CUST01845,Home,Female,18-25,Surabaya,65,21,55726618,1,1,2,112,At Risk Customer
CUST01846,Sport,Male,26-35,Denpasar,44,22,52045887,1,2,1,121,At Risk Customer
CUST01847,Electronics,Male,>50,Surabaya,27,23,51717382,2,2,1,221,Potential Customer
CUST01848,Electronics,Male,26-35,Jakarta,13,20,55956313,3,1,2,312,New Customer
CUST01849,Sport,Female,36-50,Denpasar,3,31,76580663,4,4,4,444,Loyal Customer
CUST01850,Home,Female,18-25,Denpasar,25,34,83227852,2,4,4,244,Potential Customer
CUST01851,Fashion,Male,26-35,Denpasar,14,21,48891156,3,1,1,311,New Customer
CUST01852,Fashion,Female,18-25,Yogyakarta,65,28,77730214,1,3,4,134,At Risk Customer
CUST01853,Fashion,Female,26-35,Jakarta,44,26,53205824,1,3,1,131,At Risk Customer
CUST01854,Beauty,Female,>50,Bandung,18,25,68792293,3,2,3,323,Potential Customer
CUST01855,Sport,Female,26-35,Jakarta,6,30,79000641,4,4,4,444,Loyal Customer
CUST01856,Beauty,Male,18-25,Yogyakarta,13,24,67617070,3,2,3,323,Potential Customer
CUST01857,Home,Female,26-35,Surabaya,63,25,75635317,1,2,4,124,At Risk Customer
CUST01858,Fashion,Female,26-35,Jakarta,95,32,71254852,1,4,3,143,At Risk Customer
CUST01859,Beauty,Female,26-35,Denpasar,99,28,72779619,1,3,4,134,At Risk Customer
CUST01860,Beauty,Female,36-50,Bandung,16,22,59572961,3,2,2,322,Potential Customer
CUST01861,Sport,Female,36-50,Bandung,0,26,54183969,4,3,2,432,Potential Customer
CUST01862,Fashion,Female,26-35,Surabaya,2,29,81362293,4,4,4,444,Loyal Customer
CUST01863,Home,Male,26-35,Jakarta,62,20,34424825,1,1,1,111,At Risk Customer
CUST01864,Beauty,Female,18-25,Yogyakarta,10,34,84194329,3,4,4,344,Loyal Customer
CUST01865,Sport,Female,18-25,Surabaya,3,22,66730569,4,2,3,423,Potential Customer
CUST01866,Beauty,Female,26-35,Jakarta,37,26,57346125,2,3,2,232,Potential Customer
CUST01867,Fashion,Male,26-35,Medan,60,28,57107813,1,3,2,132,At Risk Customer
CUST01868,Electronics,Male,26-35,Bandung,1,23,63836676,4,2,3,423,Potential Customer
CUST01869,Fashion,Male,26-35,Yogyakarta,21,26,78412263,2,3,4,234,Potential Customer
CUST01870,Beauty,Female,18-25,Denpasar,43,21,57484683,1,1,2,112,At Risk Customer
CUST01871,Home,Female,26-35,Yogyakarta,24,23,62228094,2,2,2,222,Potential Customer
CUST01872,Beauty,Male,18-25,Denpasar,6,22,51846001,4,2,1,421,Potential Customer
CUST01873,Electronics,Female,18-25,Yogyakarta,57,19,40765161,1,1,1,111,At Risk Customer
CUST01874,Electronics,Female,36-50,Bandung,50,27,68238679,1,3,3,133,At Risk Customer
CUST01875,Sport,Female,18-25,Denpasar,48,29,81197301,1,4,4,144,At Risk Customer
CUST01876,Sport,Female,26-35,Jakarta,72,24,59151588,1,2,2,122,At Risk Customer
CUST01877,Electronics,Female,18-25,Denpasar,10,22,54902724,3,2,2,322,Potential Customer
CUST01878,Beauty,Female,36-50,Surabaya,3,25,70124528,4,2,3,423,Potential Customer
CUST01879,Home,Male,26-35,Jakarta,35,31,80619104,2,4,4,244,Potential Customer
CUST01880,Sport,Female,18-25,Surabaya,19,35,90918499,3,4,4,344,Loyal Customer
CUST01881,Home,Female,26-35,Yogyakarta,27,24,54248741,2,2,2,222,Potential Customer
CUST01882,Sport,Female,36-50,Jakarta,43,29,81545598,1,4,4,144,At Risk Customer
CUST01883,Sport,Female,>50,Yogyakarta,4,27,62096345,4,3,2,432,Potential Customer
CUST01884,Sport,Female,18-25,Medan,1,35,82423510,4,4,4,444,Loyal Customer
CUST01885,Fashion,Male,36-50,Yogyakarta,18,19,40267969,3,1,1,311,New Customer
CUST01886,Beauty,Female,>50,Yogyakarta,14,24,61211618,3,2,2,322,Potential Customer
CUST01887,Sport,Male,>50,Surabaya,5,28,76133048,4,3,4,434,Loyal Customer
CUST01888,Fashion,Male,26-35,Denpasar,38,20,52256695,2,1,1,211,New Customer
CUST01889,Electronics,Female,26-35,Medan,58,18,40943409,1,1,1,111,At Risk Customer
CUST01890,Home,Female,26-35,Yogyakarta,22,23,58759009,2,2,2,222,Potential Customer
CUST01891,Fashion,Male,36-50,Yogyakarta,26,28,68823063,2,3,3,233,Potential Customer
CUST01892,Home,Male,26-35,Medan,42,19,38560854,1,1,1,111,At Risk Customer
CUST01893,Fashion,Female,26-35,Medan,49,22,65447599,1,2,3,123,At Risk Customer
CUST01894,Fashion,Male,26-35,Jakarta,54,23,47411103,1,2,1,121,At Risk Customer
CUST01895,Home,Female,36-50,Surabaya,10,21,66751302,3,1,3,313,New Customer
CUST01896,Home,Female,36-50,Medan,33,21,64039662,2,1,3,213,New Customer
CUST01897,Sport,Female,18-25,Medan,4,24,65912795,4,2,3,423,Potential Customer
CUST01898,Fashion,Male,36-50,Bandung,14,22,57418343,3,2,2,322,Potential Customer
CUST01899,Beauty,Male,26-35,Denpasar,30,21,64671951,2,1,3,213,New Customer
CUST01900,Beauty,Female,36-50,Medan,30,15,28872315,2,1,1,211,New Customer
CUST01901,Home,Female,26-35,Surabaya,74,25,59810137,1,2,2,122,At Risk Customer
CUST01902,Sport,Male,26-35,Denpasar,11,19,43484751,3,1,1,311,New Customer
CUST01903,Fashion,Female,>50,Denpasar,0,20,51984187,4,1,1,411,New Customer
CUST01904,Beauty,Male,18-25,Yogyakarta,3,33,82585102,4,4,4,444,Loyal Customer
CUST01905,Electronics,Female,36-50,Yogyakarta,6,18,49913291,4,1,1,411,New Customer
CUST01906,Fashion,Male,26-35,Yogyakarta,88,20,51150219,1,1,1,111,At Risk Customer
CUST01907,Beauty,Female,26-35,Yogyakarta,9,28,84038234,3,3,4,334,Loyal Customer
CUST01908,Fashion,Male,26-35,Bandung,30,20,45262715,2,1,1,211,New Customer
CUST01909,Electronics,Male,26-35,Medan,11,26,62897638,3,3,3,333,Loyal Customer
CUST01910,Home,Male,26-35,Yogyakarta,10,31,78789975,3,4,4,344,Loyal Customer
CUST01911,Sport,Male,18-25,Jakarta,15,21,49244848,3,1,1,311,New Customer
CUST01912,Electronics,Female,18-25,Yogyakarta,14,30,72507251,3,4,3,343,Loyal Customer
CUST01913,Sport,Female,18-25,Medan,44,25,61019393,1,2,2,122,At Risk Customer
CUST01914,Fashion,Male,>50,Yogyakarta,39,33,79615540,2,4,4,244,Potential Customer
CUST01915,Home,Male,>50,Bandung,40,27,63106600,2,3,3,233,Potential Customer
CUST01916,Beauty,Female,26-35,Surabaya,12,17,49655170,3,1,1,311,New Customer
CUST01917,Sport,Female,36-50,Surabaya,29,29,79143543,2,4,4,244,Potential Customer
CUST01918,Fashion,Female,26-35,Medan,10,24,62804824,3,2,3,323,Potential Customer
CUST01919,Electronics,Male,26-35,Surabaya,34,25,69280619,2,2,3,223,Potential Customer
CUST01920,Home,Male,36-50,Surabaya,120,23,53979596,1,2,2,122,At Risk Customer
CUST01921,Sport,Female,>50,Jakarta,6,16,44978473,4,1,1,411,New Customer
CUST01922,Electronics,Male,26-35,Medan,60,25,68158360,1,2,3,123,At Risk Customer
CUST01923,Fashion,Female,36-50,Medan,35,23,54655841,2,2,2,222,Potential Customer
CUST01924,Electronics,Male,18-25,Surabaya,44,33,84747995,1,4,4,144,At Risk Customer
CUST01925,Beauty,Female,>50,Surabaya,7,16,42112219,4,1,1,411,New Customer
CUST01926,Electronics,Male,18-25,Surabaya,23,23,57623000,2,2,2,222,Potential Customer
CUST01927,Fashion,Female,26-35,Denpasar,39,26,45479881,2,3,1,231,Potential Customer
CUST01928,Sport,Female,26-35,Bandung,21,20,45442391,2,1,1,211,New Customer
CUST01929,Sport,Female,26-35,Yogyakarta,6,32,70682621,4,4,3,443,Loyal Customer
CUST01930,Beauty,Male,18-25,Bandung,54,33,89235326,1,4,4,144,At Risk Customer
CUST01931,Beauty,Female,>50,Medan,30,30,65827611,2,4,3,243,Potential Customer
CUST01932,Beauty,Female,18-25,Jakarta,17,27,74636788,3,3,4,334,Loyal Customer
CUST01933,Beauty,Female,26-35,Yogyakarta,9,32,84141317,3,4,4,344,Loyal Customer
CUST01934,Home,Female,18-25,Jakarta,40,23,55822900,2,2,2,222,Potential Customer
CUST01935,Electronics,Female,26-35,Denpasar,30,25,67944523,2,2,3,223,Potential Customer
CUST01936,Fashion,Female,26-35,Medan,14,26,76283711,3,3,4,334,Loyal Customer
CUST01937,Beauty,Male,26-35,Denpasar,41,19,48447024,2,1,1,211,New Customer
CUST01938,Beauty,Female,18-25,Medan,17,28,71608018,3,3,3,333,Loyal Customer
CUST01939,Electronics,Female,18-25,Jakarta,69,28,74907726,1,3,4,134,At Risk Customer
CUST01940,Electronics,Male,26-35,Jakarta,5,23,50347613,4,2,1,421,Potential Customer
CUST01941,Home,Male,36-50,Jakarta,10,21,54213466,3,1,2,312,New Customer
CUST01942,Fashion,Male,36-50,Medan,27,20,56098893,2,1,2,212,New Customer
CUST01943,Beauty,Female,18-25,Surabaya,69,25,66070997,1,2,3,123,At Risk Customer
CUST01944,Fashion,Female,26-35,Jakarta,11,30,74628450,3,4,4,344,Loyal Customer
CUST01945,Electronics,Female,18-25,Denpasar,23,28,78431201,2,3,4,234,Potential Customer
CUST01946,Home,Female,18-25,Yogyakarta,23,22,51929528,2,2,1,221,Potential Customer
CUST01947,Home,Male,26-35,Medan,11,30,81074657,3,4,4,344,Loyal Customer
CUST01948,Electronics,Male,26-35,Denpasar,24,29,71868967,2,4,3,243,Potential Customer
CUST01949,Sport,Male,18-25,Bandung,32,29,66352390,2,4,3,243,Potential Customer
CUST01950,Beauty,Male,18-25,Bandung,10,27,66971067,3,3,3,333,Loyal Customer
CUST01951,Electronics,Male,18-25,Yogyakarta,5,25,59598680,4,2,2,422,Potential Customer
CUST01952,Electronics,Male,36-50,Surabaya,15,15,41356431,3,1,1,311,New Customer
CUST01953,Fashion,Female,>50,Jakarta,5,28,71671827,4,3,3,433,Loyal Customer
CUST01954,Beauty,Female,18-25,Medan,6,30,79452785,4,4,4,444,Loyal Customer
CUST01955,Fashion,Female,18-25,Denpasar,52,22,47894141,1,2,1,121,At Risk Customer
CUST01956,Beauty,Female,36-50,Jakarta,13,19,56541036,3,1,2,312,New Customer
CUST01957,Sport,Female,>50,Denpasar,17,26,55579095,3,3,2,332,Potential Customer
CUST01958,Beauty,Male,26-35,Medan,23,20,38147372,2,1,1,211,New Customer
CUST01959,Fashion,Female,18-25,Bandung,98,22,57044027,1,2,2,122,At Risk Customer
CUST01960,Sport,Female,18-25,Jakarta,59,21,66409486,1,1,3,113,At Risk Customer
CUST01961,Fashion,Male,26-35,Yogyakarta,14,22,45875053,3,2,1,321,Potential Customer
CUST01962,Beauty,Male,26-35,Surabaya,155,18,37867978,1,1,1,111,At Risk Customer
CUST01963,Electronics,Female,18-25,Yogyakarta,12,37,91082048,3,4,4,344,Loyal Customer
CUST01964,Beauty,Male,26-35,Surabaya,4,22,59427015,4,2,2,422,Potential Customer
CUST01965,Beauty,Female,18-25,Denpasar,2,31,68899180,4,4,3,443,Loyal Customer
CUST01966,Sport,Female,36-50,Jakarta,8,21,54172223,4,1,2,412,New Customer
CUST01967,Beauty,Male,26-35,Jakarta,6,27,64429122,4,3,3,433,Loyal Customer
CUST01968,Fashion,Male,18-25,Surabaya,4,20,56193254,4,1,2,412,New Customer
CUST01969,Home,Male,26-35,Bandung,13,24,60733947,3,2,2,322,Potential Customer
CUST01970,Sport,Male,26-35,Medan,82,32,75010015,1,4,4,144,At Risk Customer
CUST01971,Home,Male,>50,Yogyakarta,25,28,79760922,2,3,4,234,Potential Customer
CUST01972,Home,Female,26-35,Denpasar,4,36,82682696,4,4,4,444,Loyal Customer
CUST01973,Fashion,Male,18-25,Yogyakarta,29,22,59791783,2,2,2,222,Potential Customer
CUST01974,Electronics,Female,36-50,Yogyakarta,20,26,52695990,2,3,1,231,Potential Customer
CUST01975,Beauty,Male,18-25,Denpasar,1,33,92128703,4,4,4,444,Loyal Customer
CUST01976,Electronics,Female,>50,Denpasar,54,18,42474703,1,1,1,111,At Risk Customer
CUST01977,Home,Male,26-35,Jakarta,64,20,57010861,1,1,2,112,At Risk Customer
CUST01978,Beauty,Male,26-35,Yogyakarta,52,26,55637783,1,3,2,132,At Risk Customer
CUST01979,Home,Female,18-25,Medan,17,21,56524652,3,1,2,312,New Customer
CUST01980,Beauty,Female,26-35,Medan,42,18,56927687,1,1,2,112,At Risk Customer
CUST01981,Electronics,Male,36-50,Surabaya,1,12,19094335,4,1,1,411,New Customer
CUST01982,Beauty,Female,36-50,Denpasar,78,21,58107050,1,1,2,112,At Risk Customer
CUST01983,Beauty,Female,18-25,Jakarta,4,18,54589983,4,1,2,412,New Customer
CUST01984,Beauty,Female,18-25,Medan,13,24,68618176,3,2,3,323,Potential Customer
CUST01985,Home,Male,36-50,Bandung,62,22,65943131,1,2,3,123,At Risk Customer
CUST01986,Electronics,Male,>50,Jakarta,22,35,95311251,2,4,4,244,Potential Customer
CUST01987,Sport,Female,18-25,Jakarta,3,15,40626340,4,1,1,411,New Customer
CUST01988,Electronics,Female,26-35,Medan,7,23,47983947,4,2,1,421,Potential Customer
CUST01989,Fashion,Male,26-35,Bandung,32,25,61114521,2,2,2,222,Potential Customer
CUST01990,Electronics,Female,36-50,Surabaya,0,33,91589688,4,4,4,444,Loyal Customer
CUST01991,Electronics,Female,18-25,Medan,12,31,74344161,3,4,4,344,Loyal Customer
CUST01992,Fashion,Male,18-25,Bandung,1,24,62899328,4,2,3,423,Potential Customer
CUST01993,Electronics,Female,36-50,Jakarta,5,27,63219506,4,3,3,433,Loyal Customer
CUST01994,Electronics,Male,18-25,Bandung,96,28,84527828,1,3,4,134,At Risk Customer
CUST01995,Electronics,Female,26-35,Jakarta,10,30,70143752,3,4,3,343,Loyal Customer
CUST01996,Beauty,Female,26-35,Medan,20,33,85333013,2,4,4,244,Potential Customer
CUST01997,Home,Female,26-35,Denpasar,73,21,51592136,1,1,1,111,At Risk Customer
CUST01998,Electronics,Male,26-35,Medan,78,29,70251471,1,4,3,143,At Risk Customer
CUST01999,Home,Male,26-35,Yogyakarta,3,22,53814935,4,2,2,422,Potential Customer
CUST02000,Home,Male,18-25,Yogyakarta,13,22,61695792,3,2,2,322,Potential Customer
